body,title,url
"Un altavoz inteligente como Alexa –servicio de voz ubicado en la nube de Amazon– puede reproducir una lista de reproducción relajante mientras se hace la cena, organizar eventos de las atareadas agendas de hoy en día, modular las luces del salón y por supuesto, hacerle a un pequeño de seis años los deberes. El pequeño Jariel, que reside en el estado de Nueva Jersey (Estados Unidos) no se pudo resistir a consultarle al dispositivo cuánto es 5 menos 3.",Una madre pilla a su hijo de seis años copiando sus deberes de Alexa,https://elpais.com/elpais/2018/12/27/mamas_papas/1545929793_892342.html
"El Gobierno de Mauricio Macri ha sumado nuevos impuestos. Cuando el año próximo los argentinos presenten sus declaraciones de renta, deberán pagar entre un 5% y un 15% a las ganancias que hayan obtenido de sus inversiones en plazo fijo, títulos públicos y fondos de inversión. Los nuevos gravámenes surgen de una ley aprobada en 2017 a instancias de un sector del peronismo. Macri esperó hasta este jueves, al límite del plazo legal, para reglamentar la norma, paso necesario para su aplicación. En medio, resistió la presión de los mercados, que auguran que un impuesto a la renta financiera acelerará aún más la huida de los inversores y hundirá el valor de los bonos argentinos.",Argentina aplica un impuesto de hasta 15% a las rentas financieras,https://elpais.com/economia/2018/12/27/actualidad/1545938243_662413.html
"El año que termina tenía que ser relativamente apacible. Tanto el Gobierno argentino como los analistas financieros dibujaban, a finales de 2017, un horizonte tranquilo: crecimiento económico superior al 2%, inflación controlada por debajo del 15% y un dólar estable, en torno a los 20 pesos. La realidad fue muy distinta. Tras un annus horribilis en el que Argentina tuvo que pedir auxilio, por dos veces, al Fondo Monetario Internacional, el país sufre hoy una severa recesión (el Producto Interior Bruto se contrae al menos en un 2%), la inflación ronda el 47% y un dólar cuesta 39 pesos. Todo lo que podía ir mal, fue mal.",Argentina cierra el ‘annus horribilis’ de su economía,https://elpais.com/economia/2018/12/26/actualidad/1545845575_896298.html
"Las plantas tienen una comunicación química que se produce, por ejemplo, cuando les atacan insectos fitófagos, entonces y como consecuencia de la mordedura, la planta emite una molécula que actúa como un neurotransmisor y hace a las otras plantas adoptar medidas preventivas, medidas de defensa. Eso no quiere decir que las plantas tengan cerebro o voluntad que controle esa comunicación. Pero sí hay una comunicación química que además es muy eficiente.",¿Las plantas se comunican entre ellas?,https://elpais.com/elpais/2018/12/25/ciencia/1545729146_346135.html
"Hace dos años, la muerte de Carrie Fisher devastó al mundo del cine. Tanto quienes forman parte de su industria como sus espectadores lloraron la desaparición, con apenas 60 años y a causa de una apnea del sueño, de una de las actrices más célebres del celuloide. El inesperado adiós de la guionista, monologuista, escritora y mítica princesa Leia trajo solo un día después otra desgracia: la muerte de su madre, Debbie Reynolds, que fallecía apenas 24 horas después a causa de una embolia.",La hija de Carrie Fisher le rinde homenaje dos años después de su muerte,https://elpais.com/elpais/2018/12/27/gente/1545929168_031864.html
"Casi un año después de la visita del Papa Francisco a Chile, en enero pasado, que hizo explotar la crisis de la Iglesia católica local por los escándalos de pederastia, una encuesta del Centro de Estudios Públicos (CEP) muestra el desplome de la confianza de los chilenos hacia las Iglesias y organizaciones religiosas: apenas uno de cada 10 señala tenerles confianza (bajó de un 51% a un 13% en dos décadas). Desde 1998 a la fecha, en tanto, cayeron quienes se identifican con el catolicismo: si hace 20 años un 73% de declaraba de esa religión, la cifra cayó a un 69% en 2008 y a un 55% en la actualidad. Pero a diferencia de otros países como Brasil o Guatemala donde son los evangélicos quienes le han ganado terreno a la Iglesia católica, en Chile el mayor aumento se observa entre quienes no se identifican con ninguna religión, que se han triplicado en las últimas dos décadas. Hace 20 años, un 7% de la población adulta no se declaraba creyente, mientras que esa cifra sube a un 24% en la actualidad.",La confianza en la Iglesia se desploma en Chile tras el escándalo de los abusos,https://elpais.com/internacional/2018/12/24/america/1545669075_129453.html
"Canadá es el primer país que ha apoyado la llamada de Andrés Manuel López Obrador a investigadores de otros países para que se sumen a las pesquisas sobre el accidente de helicóptero en el que murió la gobernadora de Puebla, Martha Érika Alonso, su marido y ex gobernador del Estado, Rafael Moreno Valle, los dos pilotos y un asistente de él. El anuncio, realizado por la Secretaría de Seguridad y Protección Ciudadana este miércoles por la noche, supone un espaldarazo a la petición de ayuda del presidente mexicano a otros países para evitar así cualquier tipo de sospecha sobre la independencia de las averiguaciones.",Canadá acepta unirse a la investigación del siniestro aéreo en el que murió la gobernadora de Puebla,https://elpais.com/internacional/2018/12/27/mexico/1545877292_748991.html
"A lo largo de toda la costa occidental de la isla de Java se oye de forma recurrente un estruendo lejano. Es el Anak Krakatoa, el volcán en erupción que retumba cada vez que expulsa gases y cenizas a unos 50 kilómetros de distancia de las zonas afectadas por el tsunami que originó el pasado sábado. El sonido desconcierta de primeras a los visitantes, pero está ya interiorizado entre la población local, consciente de que convive con un volcán potencialmente devastador que, por otra parte, es un reclamo en una zona que busca atraer más turismo. Estos días, sin embargo, la incertidumbre es mayor entre los residentes, sobre todo desde que Indonesia aumentase ayer el nivel de alerta de 2 a 3, en una escala de 4, por el incremento de la actividad del volcán. Las cenizas que expulsa provocaron la cancelación de una veintena de vuelos comerciales y obligaron a redireccionar otros. Nadie puede garantizar que una nueva erupción no genere otro maremoto, con lo que las autoridades aconsejan a la población de ambos lados del estrecho de Sonda manterse alejada de la costa entre 500 y 1.000 metros.",Vivir a los pies de un volcán letal,https://elpais.com/internacional/2018/12/27/actualidad/1545884108_026358.html
"Una mujer argentina víctima de trata de personas fue rescatada 32 años después. La policía la encontró junto a su hijo de nueve años atendiendo un puesto de comida en el mercado central de Bermejo, una ciudad boliviana limítrofe con Argentina, a 1.700 kilómetros al norte de Buenos Aires. La mujer tenía 13 cuando viajó engañada a Bolivia desde la ciudad de Mar del Plata, en la costa atlántica argentina. Su búsqueda se inició hace sólo cuatro años, tras una denuncia de su hermana.",Rescatados en Bolivia una mujer argentina raptada y víctima de trata durante 32 años y su hijo,https://elpais.com/sociedad/2018/12/26/actualidad/1545806620_305307.html
"Medicina o veneno. La difusa frontera que separa ambos polos opuestos está marcada por uno de los parámetros más vitales y críticos en medicina: la dosis. Así, mientras un medicamento administrado con la dosis e indicación adecuadas puede curar, este puede transformarse en un veneno en cualquier momento al rebasar cierta dosis, llegando hasta al punto de matar. El célebre médico Paracelso ya lo afirmaba en el siglo XVI:  ""Nada es veneno, todo es veneno: la diferencia está en la dosis"". De esta forma, sin que tengamos que vivir en un mundo al revés con lobitos buenos, príncipes malos y piratas honrados, el agua puede convertirse en un veneno y la toxina botulínica (el veneno más potente conocido) en una útil medicina. Tan solo es cuestión de dosis.",A la caza de venenos que curen,https://elpais.com/elpais/2018/12/14/ciencia/1544777502_467056.html
"Pocas cosas satisfacen tanto a un viajero costero como la sensación de descubrimiento que puede experimentar en la comarca vizcaína de Uribe. Esta ruta no solo da rienda suelta a la voluntad del extravío por el litoral más ignorado de la cornisa cantábrica, también completa la excursión a la ermita de San Juan de Gaztelugatxe.",Placeres del mar en Bakio,https://elviajero.elpais.com/elviajero/2018/11/22/actualidad/1542892923_424979.html
"Naomi Campbell ha mostrado su lado más natural en las redes sociales donde ha publicado un selfie en el que no hay rastro de su larga y lisa cabellera morena y, por el contrario, deja al descubierto su cuero cabelludo. La modelo, de 49 años, ya había confesado que en alguna ocasión utiliza pelucas, pero nunca antes había enseñado su aspecto al natural. “Desnúdate al completo”, ha escrito la top británica a sus más de seis millones de seguidores en Instagram junto a la imagen en la que se ve a la modelo en un primer plano con la cabeza repleta de trenzas de raíz que dejan escapar pequeños rizos naturales.",Naomi Campbell se muestra sin peluca,https://elpais.com/elpais/2018/12/26/gente/1545847636_783876.html
"La detención el 1 de diciembre de la ejecutiva china Meng Wanzhou en el aeropuerto de Vancouver ha desatado una tormenta diplomática entre el gigante asiático y Canadá con la guerra comercial y tecnológica entre Washington y Pekín como telón de fondo. La vicepresidenta e hija del fundador de Huawei —el mayor proveedor mundial de telecomunicaciones— obtuvo el pasado 11 de diciembre la libertad condicional. El pasaporte de Meng, de 46 años, ha sido requisado por las autoridades canadienses, a la espera de que se resuelva la solicitud de extradición de Estados Unidos. En represalia, Pekín ha detenido al menos a dos canadienses a los que acusa de ser una amenaza para su seguridad nacional. Estas son las claves del triángulo China-Canadá-EE UU.",¿Por qué inquieta Huawei a EE UU y sus aliados?,https://elpais.com/internacional/2018/12/14/actualidad/1544807531_011348.html
"El Senado de Estados Unidos ha retomado este jueves las negociaciones para reabrir el 25% de la Administración, cerrada desde el pasado sábado. La batalla por la partida presupuestaria para construir el polémico muro con México tiene arrinconados a los legisladores, que no han dado muestras de ceder en sus respectivas posturas. Donald Trump reiteró esta semana que el shutdown durará “lo que haga falta”, lo que implica que los 800.000 trabajadores federales afectados no saben cuándo retomarán sus funciones o recibirán la paga. El presidente tuiteó esta mañana que los empleados que se han visto perjudicados son en su mayoría demócratas, cuando el día de Navidad publicó que ""muchos de esos trabajadores"" le habían dicho que continuara con el cierre del Gobierno ""hasta que obtenga los fondos para el muro"".",El muro con México estanca las negociaciones para reabrir el Gobierno de EE UU,https://elpais.com/internacional/2018/12/27/actualidad/1545935464_425111.html
"El de España no es un caso raro en Europa occidental, donde el abandono de la religión en la edad adulta no es infrecuente. En cambio, más hacia el este, las distancias entre creyentes antes y creyentes ahora permanecen iguales o, incluso, se invierte la tendencia en varios países orientales, donde abundan más quienes se reconocen cristianos de adultos que quienes lo fueron de pequeños.",España es el tercer país con un mayor abandono del cristianismo de Europa,https://elpais.com/sociedad/2018/12/26/actualidad/1545833978_509115.html
"Frente a la resistencia ciudadana en Nicaragua, el régimen ha insistido en crear una verdad alternativa paralela a la de los hechos reales: la invención de un golpe de Estado organizado por terroristas de profesión que actúan “movidos por el odio”. Esa es la historia que repiten los medios fieles al Gobierno, y que los fiscales y jueces utilizan para acusar y procesar a los ciudadanos. Cerca de 600 “golpistas” están en las cárceles.",El delito de ser ciudadano,https://elpais.com/elpais/2018/12/26/opinion/1545842346_289739.html
"Rusia ha sellado con China lo que muchos analistas suelen definir como un matrimonio de conveniencia. Ambos países mantienen una relación estratégica a través de acuerdos en infraestructuras, defensa, agricultura o medios de comunicación. Pero es la energía el área que ha alumbrado algunos de los pactos de colaboración más relevantes. ""La alianza natural entre ambos países en ese sector —por los enormes recursos del primero y la gran demanda del segundo— se está ahora apuntalando gracias a otros elementos geopolíticos, como las sanciones y la expansión de la guerra comercial de Estados Unidos con China"", analiza por teléfono James Henderson, director del programa de Gas Natural del Instituto Oxford para el Estudio de las Energías, de la Universidad de Oxford, Reino Unido.",Rusia vira hacia China por las sanciones occidentales,https://elpais.com/internacional/2018/12/23/actualidad/1545585795_552031.html
"El Gobierno mexicano, que llegó al poder el 1 de diciembre, saca pecho: “México es el primer país del mundo que ajusta sus políticas migratorias al pacto de la ONU”, dijo esta semana su canciller, Marcelo Ebrard. Se refería al pacto migratorio adoptado el 10 y 11 de diciembre en Marraquech por 165 de los 193 países de la ONU. Sin embargo, su optimismo se enfrenta al recelo de EE UU. Trump quiere destinar el mismo dinero a la construcción del muro con su vecino –casi 6.000 millones de dólares- que para los proyectos en México y Centroamérica de los próximos años, pensados para contener el flujo de personas que se dirigen al norte. Una cantidad ya comprometida que solo incorpora 180 millones de dinero fresco.",México lidera un nuevo modelo migratorio para frenar la crisis en Centroamérica,https://elpais.com/internacional/2018/12/24/actualidad/1545680570_450927.html
"El movimiento mundial #Metoo ha revelado que el acoso y los ataques sexuales forman parte de la vida profesional de la mayoría de las mujeres. Pero este enfoque, iniciado en Hollywood, no debe hacernos olvidar todas las demás formas de violencia que sufren las mujeres en el mundo del trabajo","Las mujeres son las primeras afectadas por la violencia en el trabajo, pero todos somos víctimas",https://elpais.com/elpais/2018/12/21/planeta_futuro/1545406942_893562.html
"Las hazañas de Luka Doncic son ya cotidianas y sus referentes, cada vez más exclusivos. Los 21 puntos, nueve rebotes y 10 asistencias con los que trabajó de manera decisiva para la victoria de Dallas ante Nueva Orleans (122-119) le dejaron a solo una captura de convertirse en el primer novato que logra un triple doble. La única plusmarca superior de un rookie la obtuvo LeBron James en diciembre de 2004 en un partido, también ante Nueva Orleans, en el que sumó 22 puntos, 14 asistencias y nueve rebotes. Tenía 19 años, la misma edad que tiene ahora Doncic. “Es formidable, porque todos sabéis que LeBron es mi ídolo”, afirmó Doncic. El base-escolta esloveno anotó los tres últimos puntos del partido desde la línea de tiros libres, dos cuando faltaban 30 segundos y el otro cuando quedaban 12. Anthony Davis falló el triple que hubiera forzado la prórroga y Doncic capturó el rebote defensivo que cerró el duelo.",Luka Doncic evoca a LeBron James y Juancho Hernangómez bate sus marcas,https://elpais.com/deportes/2018/12/27/actualidad/1545871226_772227.html
"The tobacco smoke that was eradicated from many public establishments in Spain is creeping back, thanks to the use of hookahs – or water pipes – that have so far managed to side-step the law.","Legal loophole sees smoking return to Spanish bars, thanks to the hookah",https://elpais.com/elpais/2018/12/27/inenglish/1545910812_209017.html
"El gallego Carlos Pereiras tiene las mañanas libres. No tiene prisa por levantarse y, varias veces en semana, va al gimnasio a despejarse. Las tarden son otra historia. Justo tras el almuerzo empieza lo bueno: reunión en grupo con el mánager deportivo, análisis de tácticas con el entrenador y charla con el psicólogo. También seis horas de entrenamiento sin moverse de su asiento. Es jugador profesional de Call of Duty, uno de los más conocidos deportes electrónicos, los llamados esports. Forma parte de la plantilla de el Vodafone Giants de Málaga. Antes de cada torneo importante, el club le cita a él y sus compañeros en la denominada gaming house, una vivienda donde participa en concentraciones que duran varias semanas para mejorar su rendimiento.",Así entrenan los jugadores profesionales de videojuegos,https://elpais.com/tecnologia/2018/12/17/actualidad/1545060778_520434.html
"Alemania estudia reclutar a ciudadanos de otros Estados de la UE para formar parte de su Ejército ante la dramática falta de personal. La idea, anunciada este jueves por el jefe del Estado Mayor, Eberhard Zorn, se limitaría, en principio, a cubrir puestos de especialistas como médicos e informáticos. Los detractores argumentan que abrir las puertas de los cuarteles a los extranjeros podría darle nuevos y peligrosos argumentos a una ultraderecha alemana en ascenso.",Alemania estudia abrir su Ejército a ciudadanos de la UE,https://elpais.com/internacional/2018/12/27/actualidad/1545923532_678206.html
"Carlos Boyero, crítico de cine de EL PAÍS, realiza un recorrido por algunas de las películas que más “magia, emoción y entretenimiento” le han producido en 2018. Cuatro de ellas españolas: Carmen y Lola, Campeones, El reino y Petra.","Las mejores películas de 2018, según Carlos Boyero",https://elpais.com/elpais/2018/12/21/videos/1545415181_603426.html
"Un preso murió en la noche del miércoles en el Centro Penitenciario de Madrid V, en la localidad de Soto del Real, después de que su compañero de celda, experto luchador de muay thai (un arte marcial de origen tailandés), la emprendiera a golpes con él. La agresión se produjo tras discutir ambos sobre quién iba a dormir en la litera de abajo y quién en la de arriba en la celda que compartían, según han confirmado a EL PAÍS fuentes penitenciarias. Cuando los funcionarios acudieron para parar la agresión, la víctima se encontraba tendida en el suelo en estado muy grave y presentaba severos traumatismos craneoencefálicos. El presunto homicida había ingresado en prisión por primera vez solo unas horas antes",Un preso mata a otro a golpes tras discutir por la litera de la celda,https://elpais.com/politica/2018/12/27/actualidad/1545903436_711028.html
"En medio de un convulso ambiente en Washington, Donald Trump retomó una tradición presidencial. El republicano y la primera dama, Melania Trump, viajaron por sorpresa este miércoles a Irak para saludar a los soldados por las fiestas navideñas. Este es el primer viaje del mandatario a una zona de combate desde que llegó hace dos años a la Casa Blanca. El neoyorquino, que había sido criticado por no haber hecho esta visita, ha decidido efectuarla una semana después de anunciar el repliegue militar de Siria y de la filtración de los planes de reducir la presencia en Afganistán. Este giro aislacionista ha despertado el rechazo de los expertos en geopolítica y dentro del propio Pentágono, causando incluso la dimisión de su jefe, Jim Mattis.",Trump visita por sorpresa a los soldados estadounidenses en Irak,https://elpais.com/internacional/2018/12/26/actualidad/1545856881_320312.html
"Cinco años después de acabar su relación, continúa la batalla legal entre Sofia Vergara y Nick Loeb por los embriones que fecundaron cuando fueron pareja entre 2009 y 2013. El empresario, de 43 años, presentó la primera denuncia contra la actriz, de 46, hace casi cuatro años ante los tribunales de Luisiana y ahora acaba de dar un nuevo. Loeb afirmó que vive en dicho estado sureño, un territorio cuyas leyes defienden el movimiento provida, y los abogados de la colombiana han pedido al juez que le exija presentar pruebas de su residencia. ",Continúa la batalla legal entre Sofía Vergara y su exnovio por sus embriones congelados,https://elpais.com/elpais/2018/12/26/gente/1545836829_440650.html
